scenario,beta_hat
Treated post-trend,1.0677459529641808
Treated post-trend,1.0282775716982933
Treated post-trend,1.022974202875853
Treated post-trend,1.0806360903518129
Treated post-trend,1.1039032484086233
Treated post-trend,1.0256587508633075
Treated post-trend,1.0836880283764494
Treated post-trend,1.0839699731712567
Treated post-trend,1.0925672807716222
Treated post-trend,1.0704752120230396
Treated post-trend,1.076425874528256
Treated post-trend,1.0921033915379397
Treated post-trend,1.1109111648091599
Treated post-trend,1.0722344554132361
Treated post-trend,1.0852623132309147
Treated post-trend,1.0487648522553243
Treated post-trend,1.0863737483836733
Treated post-trend,1.0182718631630165
Treated post-trend,1.0435884370735107
Treated post-trend,1.1214437698322601
Treated post-trend,1.0519750027945673
Treated post-trend,1.1153314055609442
Treated post-trend,1.0334972908393891
Treated post-trend,1.091285242364144
Treated post-trend,1.0783043523509708
Treated post-trend,1.1088938077839825
Treated post-trend,1.0876779924315823
Treated post-trend,1.0326564527117426
Treated post-trend,1.0908202447744508
Treated post-trend,1.127023479803965
Treated post-trend,1.0875282920771916
Treated post-trend,1.1008316726772407
Treated post-trend,1.0844993610253644
Treated post-trend,1.0236500720826816
Treated post-trend,1.1142375518686443
Treated post-trend,1.1129009952452782
Treated post-trend,1.0945538860677426
Treated post-trend,1.0637883610432504
Treated post-trend,1.0427444287391094
Treated post-trend,1.0938383905417017
Treated post-trend,1.0762280336434378
Treated post-trend,1.0851106701575044
Treated post-trend,1.0710074885613883
Treated post-trend,1.0578966373890903
Treated post-trend,1.038462914947486
Treated post-trend,1.083606141168052
Treated post-trend,1.0817892446838586
Treated post-trend,1.0709943478963542
Treated post-trend,1.0777993496830256
Treated post-trend,1.031931796982027
Treated post-trend,1.0317366469903932
Treated post-trend,1.1071784872071242
Treated post-trend,1.0869604777747064
Treated post-trend,1.0701720346156085
Treated post-trend,1.0364786567756097
Treated post-trend,1.051610899677485
Treated post-trend,1.1193050634197592
Treated post-trend,1.0788838726665926
Treated post-trend,1.0742838610509646
Treated post-trend,1.099663404817349
Treated post-trend,1.080383925612432
Treated post-trend,1.0939340644780051
Treated post-trend,1.065096780059049
Treated post-trend,1.101832453299406
Treated post-trend,1.0629168551769286
Treated post-trend,1.0423136000147015
Treated post-trend,1.0974779785030124
Treated post-trend,1.0637973857848617
Treated post-trend,1.068499763704304
Treated post-trend,1.1017177301086134
Treated post-trend,1.0810370075544538
Treated post-trend,1.075955946086678
Treated post-trend,1.088417261685143
Treated post-trend,1.0571494814216358
Treated post-trend,1.0771842486852652
Treated post-trend,1.0564021908629027
Treated post-trend,1.060574141991031
Treated post-trend,1.0840698769743096
Treated post-trend,1.0475727695327117
Treated post-trend,1.0427466569077497
Treated post-trend,1.0156743187001847
Treated post-trend,1.036709662528501
Treated post-trend,1.0711995417701303
Treated post-trend,1.045148802109447
Treated post-trend,1.111108361318378
Treated post-trend,1.0894443580033795
Treated post-trend,1.0816811975913017
Treated post-trend,1.1209323702993887
Treated post-trend,1.0666308803338116
Treated post-trend,1.0797560288059933
Treated post-trend,1.0567434455602642
Treated post-trend,1.058808673979906
Treated post-trend,1.032365180190166
Treated post-trend,1.0975248332435261
Treated post-trend,1.0273216796688245
Treated post-trend,1.0844225848260067
Treated post-trend,1.083988131559714
Treated post-trend,1.1086331565376304
Treated post-trend,1.0722956277501225
Treated post-trend,1.0492862355383512
Treated post-trend,1.0389094210017427
Treated post-trend,1.0723131054225998
Treated post-trend,1.061625238642459
Treated post-trend,1.0778118739202658
Treated post-trend,1.0734925359649559
Treated post-trend,1.1241798323935723
Treated post-trend,1.0473282962866661
Treated post-trend,1.0956658737229106
Treated post-trend,1.0526167749999673
Treated post-trend,1.0775650017608298
Treated post-trend,1.097984398252854
Treated post-trend,1.0283348422570158
Treated post-trend,1.0448363430911594
Treated post-trend,1.1081691279984192
Treated post-trend,1.1013351224286132
Treated post-trend,1.1309892923034304
Treated post-trend,1.0848516595622661
Treated post-trend,1.0638514958802154
Treated post-trend,1.0815692417334262
Treated post-trend,1.1043671814201939
Treated post-trend,1.090969301452863
Treated post-trend,1.0660413676692702
Treated post-trend,1.0675622515957404
Treated post-trend,1.0692522653998702
Treated post-trend,1.079871900433909
Treated post-trend,1.0825245741144023
Treated post-trend,1.0945967971979325
Treated post-trend,1.081429560383029
Treated post-trend,1.0144817493549834
Treated post-trend,1.0556032543449378
Treated post-trend,1.0805147165756566
Treated post-trend,1.0602531071970416
Treated post-trend,1.086506050712948
Treated post-trend,1.0701698603953895
Treated post-trend,1.1030633191318828
Treated post-trend,1.0654997485348447
Treated post-trend,1.0886836472257952
Treated post-trend,1.0678730030776538
Treated post-trend,1.0467614194961994
Treated post-trend,1.0800415790962867
Treated post-trend,1.0706498764759407
Treated post-trend,1.0645669939388251
Treated post-trend,1.050073350384213
Treated post-trend,1.0787568401695427
Treated post-trend,1.0514661234100942
Treated post-trend,1.0469839316815162
Treated post-trend,1.0889084991173628
Treated post-trend,1.0669640005817258
Treated post-trend,1.1159263559651156
Treated post-trend,1.05873330148476
Treated post-trend,1.0567314890052573
Treated post-trend,1.0958545751694437
Treated post-trend,1.0339953840259999
Treated post-trend,1.0335103314909446
Treated post-trend,1.0794518472946462
Treated post-trend,1.0556846166132652
Treated post-trend,1.0833019616966413
Treated post-trend,1.0744886844159893
Treated post-trend,1.0139627517785605
Treated post-trend,1.0775855778076102
Treated post-trend,1.0617208044983053
Treated post-trend,1.1129206459281562
Treated post-trend,1.067804384601871
Treated post-trend,1.039223223523112
Treated post-trend,1.0745378912138666
Treated post-trend,1.045648668515362
Treated post-trend,1.1032006605569393
Treated post-trend,1.1329509705201575
Treated post-trend,1.0831513425040424
Treated post-trend,1.0527855268213504
Treated post-trend,1.0755685976273042
Treated post-trend,1.0877581720295022
Treated post-trend,1.0653303929813378
Treated post-trend,1.089348119059459
Treated post-trend,1.0859111930355139
Treated post-trend,1.046717622204164
Treated post-trend,0.9873747564644497
Treated post-trend,1.0653201325833486
Treated post-trend,1.081073319120473
Treated post-trend,1.108223307668905
Treated post-trend,1.0559143557890502
Treated post-trend,1.086182349452425
Treated post-trend,1.0768528306039196
Treated post-trend,1.0832640656107908
Treated post-trend,1.13307685078592
Treated post-trend,1.0504335917060599
Treated post-trend,1.0753069228863554
Treated post-trend,1.0426219344611534
Treated post-trend,1.0717955083315054
Treated post-trend,1.0693626557617657
Treated post-trend,1.0863907167174354
Treated post-trend,1.0431920967289798
Treated post-trend,1.094275694658938
Treated post-trend,1.0459739607143814
Treated post-trend,1.045377711494956
Treated post-trend,1.0918046893508027
Treated post-trend,1.0857362927143708
Treated post-trend,1.0770632724749305
Treated post-trend,1.055709463729877
Treated post-trend,1.089888929370564
Language-time shock,1.064474133230907
Language-time shock,1.04436030986566
Language-time shock,1.0033374352901825
Language-time shock,0.9925023200993427
Language-time shock,0.9834874038959919
Language-time shock,1.0019457931654152
Language-time shock,1.0043538570303283
Language-time shock,0.9647928523390785
Language-time shock,0.9663593891813894
Language-time shock,1.0406040522955946
Language-time shock,0.9719934969731747
Language-time shock,1.0208406547987203
Language-time shock,0.9727784118602176
Language-time shock,1.0021095721005806
Language-time shock,1.0331881364187143
Language-time shock,1.0641469191471822
Language-time shock,1.0043724812198591
Language-time shock,1.029932665949747
Language-time shock,1.1029021555456235
Language-time shock,1.0270251436443611
Language-time shock,1.0412750805198563
Language-time shock,1.0819028817315508
Language-time shock,1.02714344901772
Language-time shock,1.0238677282749957
Language-time shock,0.9950050098412282
Language-time shock,0.9878577593796678
Language-time shock,1.0029624601524272
Language-time shock,1.0997349925533302
Language-time shock,0.9740178716522417
Language-time shock,1.0111819641587765
Language-time shock,1.0274912200098114
Language-time shock,1.015317240306952
Language-time shock,0.9764172770359163
Language-time shock,1.0631060105853776
Language-time shock,1.0359286653466055
Language-time shock,1.0323967859559005
Language-time shock,1.0226930051688488
Language-time shock,0.9885164036778381
Language-time shock,1.021088163645047
Language-time shock,1.0354518078633395
Language-time shock,1.017637827986818
Language-time shock,0.9760127529244513
Language-time shock,1.0149996936584014
Language-time shock,0.9782475867241496
Language-time shock,0.9998541556662646
Language-time shock,1.0310389594857907
Language-time shock,0.9921234058126382
Language-time shock,0.9972117763363826
Language-time shock,1.0021718997751077
Language-time shock,1.0088391435711288
Language-time shock,0.9946470411634354
Language-time shock,1.0475946391519202
Language-time shock,1.0466523712535851
Language-time shock,1.0207977090284417
Language-time shock,1.0330253791403623
Language-time shock,1.0239631092384012
Language-time shock,1.0310483213439663
Language-time shock,1.0114625750968487
Language-time shock,1.040619199432159
Language-time shock,1.0241607504853372
Language-time shock,1.0262339663590319
Language-time shock,0.979685858595057
Language-time shock,0.986832478459877
Language-time shock,1.0413063159506886
Language-time shock,1.0262139238580665
Language-time shock,1.0607811803023974
Language-time shock,1.0263498406717757
Language-time shock,1.021279878811526
Language-time shock,1.032310091928311
Language-time shock,1.0050078757989247
Language-time shock,1.0040307975716842
Language-time shock,1.0144961241374701
Language-time shock,1.061373841953134
Language-time shock,1.0252671853205366
Language-time shock,1.0068817527186176
Language-time shock,1.025661030798419
Language-time shock,1.0230882341718357
Language-time shock,1.0160580730895856
Language-time shock,0.9949909926835319
Language-time shock,1.02961351938796
Language-time shock,1.0352281269051236
Language-time shock,1.0461406640094064
Language-time shock,1.0078170207028916
Language-time shock,1.0318129450291171
Language-time shock,1.0945372973043597
Language-time shock,0.9777049455082512
Language-time shock,0.9712354227948315
Language-time shock,1.0351638446946074
Language-time shock,1.0536611570627143
Language-time shock,1.0030870633879556
Language-time shock,1.026912441888401
Language-time shock,0.983757081676906
Language-time shock,1.0027537654813616
Language-time shock,1.0067452996994124
Language-time shock,1.053715207100511
Language-time shock,1.0152046868391724
Language-time shock,1.0120613299595664
Language-time shock,0.9693724999411732
Language-time shock,1.0119124859233386
Language-time shock,0.999388357629847
Language-time shock,1.0302673535513942
Language-time shock,0.9961107595053027
Language-time shock,1.0195589129426241
Language-time shock,1.0401650014555894
Language-time shock,1.0474100463332312
Language-time shock,1.0454154527029913
Language-time shock,1.0174277508286926
Language-time shock,0.9949989057010109
Language-time shock,1.0244493431988224
Language-time shock,1.0456013290463129
Language-time shock,1.0410036617796208
Language-time shock,0.9789097121297103
Language-time shock,1.0158944901572329
Language-time shock,1.005651689372976
Language-time shock,1.0285776404043223
Language-time shock,1.037671789297971
Language-time shock,1.0065704234610036
Language-time shock,1.021147141872587
Language-time shock,1.0137215989516601
Language-time shock,1.019151007964852
Language-time shock,1.0629840847767087
Language-time shock,0.9997305692709888
Language-time shock,1.0199937565891959
Language-time shock,1.0049226596065375
Language-time shock,1.0373031535220538
Language-time shock,1.021150662960309
Language-time shock,0.956530037574085
Language-time shock,0.9941203144763253
Language-time shock,1.0540477380807642
Language-time shock,1.0252286005885636
Language-time shock,0.9830071787140557
Language-time shock,1.0049821265637107
Language-time shock,1.0053323604450788
Language-time shock,1.0061471589364364
Language-time shock,1.000855678383639
Language-time shock,1.0234581011339647
Language-time shock,1.0101197596865379
Language-time shock,1.0007412497064698
Language-time shock,1.0703436374819812
Language-time shock,1.018516987688183
Language-time shock,1.0516576290078161
Language-time shock,1.0509898244976932
Language-time shock,1.004458545812645
Language-time shock,1.006681948728694
Language-time shock,0.9828680351466256
Language-time shock,1.0334075668674765
Language-time shock,1.0486481187197048
Language-time shock,0.9937206570401884
Language-time shock,1.0488689359221035
Language-time shock,1.0288613544508423
Language-time shock,1.0244216887815598
Language-time shock,1.0283058423801725
Language-time shock,1.0280960451105945
Language-time shock,1.0491255529292545
Language-time shock,1.0545738666040667
Language-time shock,1.0305320647344574
Language-time shock,1.0005130088476957
Language-time shock,1.0011170707216692
Language-time shock,0.972861951275696
Language-time shock,1.0292564142458347
Language-time shock,1.0703191312722826
Language-time shock,0.9844736406279511
Language-time shock,1.0166589626063849
Language-time shock,1.0284631968269644
Language-time shock,1.0065790552952165
Language-time shock,1.0136029372853659
Language-time shock,1.0848346418711583
Language-time shock,1.06615931633733
Language-time shock,1.0385041331807572
Language-time shock,0.9567415046918906
Language-time shock,1.0257475782595367
Language-time shock,0.9547937639104257
Language-time shock,0.9764199150238642
Language-time shock,1.0201688573781866
Language-time shock,0.9749455411068222
Language-time shock,1.059332036805337
Language-time shock,1.0205915300388801
Language-time shock,1.0390475081570991
Language-time shock,0.9894775711705943
Language-time shock,1.0222194642494984
Language-time shock,1.0092628970697861
Language-time shock,1.002324003998256
Language-time shock,1.0089974827752695
Language-time shock,1.0298331784701273
Language-time shock,1.0151726557428131
Language-time shock,0.9962994789862823
Language-time shock,1.0283905767037234
Language-time shock,1.0287994316774733
Language-time shock,1.0151735080049524
Language-time shock,1.0002548603574073
Language-time shock,1.060665457790778
Language-time shock,0.9937775071341699
Language-time shock,1.0341084343063947
Language-time shock,1.0092185552772226
Language-time shock,1.0431236038523664
Language-time shock,1.0437186988379066
Language-time shock,1.019048357177816
Language-time shock,0.9977893682682958
Language-time shock,1.0048460164624238
Language-time shock,1.070808094852475
Language-time shock,1.0690943786064677
Language-time shock,1.0223672108119408
Language-time shock,0.9705101334571339
Language-time shock,1.0702019406816827
Language-time shock,1.072483041010858
Language-time shock,1.0657337688330477
Language-time shock,1.0210999830256737
Language-time shock,1.0077165142700777
Language-time shock,1.0056701305458717
Language-time shock,0.989946027464063
Language-time shock,1.0209030754861093
Language-time shock,1.0085176902660031
Language-time shock,1.0235139660240005
Language-time shock,1.0046116693983103
Language-time shock,1.0117110393258328
Language-time shock,0.9867409901769465
Language-time shock,1.032128896278599
Language-time shock,0.9957311917972758
Language-time shock,1.0563792085021237
Language-time shock,1.0471581991525398
Language-time shock,1.0379490565625797
Language-time shock,1.0010082864437642
Language-time shock,1.0082595954638207
Language-time shock,1.0220161631827476
Language-time shock,1.0211981927116174
Language-time shock,1.0482524556193686
Language-time shock,1.0211613930381467
Language-time shock,1.0270692475871637
Language-time shock,1.0379173240717467
Language-time shock,1.01500366292821
Language-time shock,1.0176864255119116
Language-time shock,1.0170900855230487
Language-time shock,0.999985079001733
Language-time shock,1.0441389949784141
Language-time shock,1.034544941834568
Language-time shock,1.0228461532134896
Language-time shock,0.9877635825501063
Language-time shock,1.0029180311220995
Language-time shock,1.0177397053464345
Language-time shock,0.9815360234300494
Language-time shock,1.0310882158588357
Language-time shock,1.0135441931619473
Language-time shock,1.0119937525744267
Language-time shock,0.9923525811090079
Language-time shock,1.0382911804529713
Language-time shock,1.050580162669072
Language-time shock,1.0587833055982014
Language-time shock,0.9931848254703723
Language-time shock,1.0451253093275763
Language-time shock,1.0254454391001941
Language-time shock,0.992507405697441
Language-time shock,1.074543590981949
Language-time shock,1.009066337380263
Language-time shock,1.0409954739612413
Language-time shock,1.0557222444325847
Language-time shock,1.0218589827827085
Language-time shock,1.0011766266473963
Language-time shock,1.0296412717417578
Language-time shock,0.9800474820178842
Language-time shock,1.0254489270672504
Language-time shock,1.0001160929578212
Language-time shock,0.9919719467104022
Language-time shock,1.0168283511081253
Language-time shock,0.9854642314967089
Language-time shock,1.0565690568472208
Language-time shock,1.0151040523454813
Language-time shock,1.0396893523272703
Language-time shock,1.022752477031748
Language-time shock,0.987485941262821
Language-time shock,1.0149565249970054
Language-time shock,1.0336910157734125
Language-time shock,0.983877401864708
Language-time shock,0.9786789864762269
Language-time shock,0.979738083351841
Language-time shock,1.019127442697627
Language-time shock,1.0377290799137888
Language-time shock,1.007373168117587
Language-time shock,1.002067524034626
Language-time shock,1.041395641540047
Language-time shock,1.0214227373857967
Language-time shock,1.0492354897342722
Language-time shock,1.0310657482353376
Language-time shock,1.0339717207153716
Language-time shock,1.011279618219331
Language-time shock,1.0037582000195537
Language-time shock,1.047063401944437
Language-time shock,1.0157026340178832
Language-time shock,1.0278993127000895
Language-time shock,0.9981447716151371
Language-time shock,1.0017705912518264
Language-time shock,1.009912451428717
Language-time shock,1.0762151286611183
Language-time shock,1.0715539839523323
Language-time shock,1.0389846898052402
Language-time shock,1.0096083527258901
Language-time shock,1.0202500404707966
Language-time shock,1.0078962745924023
Language-time shock,1.016136658378597
Language-time shock,1.0372790839211345
Language-time shock,1.029060386350758
Language-time shock,1.058696318257312
Language-time shock,0.9981110085818858
Language-time shock,1.0261083186358984
Language-time shock,0.9970706078908571
Language-time shock,1.02846425585644
Language-time shock,1.0356699292458067
Language-time shock,0.9971518095909423
Language-time shock,1.0263669396025081
Language-time shock,1.0102177990678283
Language-time shock,1.00106544593762
Language-time shock,1.0115109600299461
Language-time shock,1.000078329404735
Language-time shock,0.9997019879583146
Language-time shock,1.0035861281225305
Language-time shock,1.0406649327069117
Language-time shock,0.9991108052102928
Language-time shock,1.0123029386925424
Language-time shock,1.0119358649763428
Language-time shock,1.0157191815774957
Language-time shock,1.0098715380453278
Language-time shock,0.9781175948351284
Language-time shock,0.9817619861372329
Language-time shock,1.0382222754547044
Language-time shock,1.004611088129806
Language-time shock,0.9573059932419621
Language-time shock,1.046791080240387
Language-time shock,0.9890488513121851
Language-time shock,1.0134743231903542
Language-time shock,1.016333615384043
Language-time shock,1.0200468056858623
Language-time shock,1.0038939498431456
Language-time shock,1.0768380311767292
Language-time shock,1.011456909705571
Language-time shock,1.0066631806587811
Language-time shock,0.9790172302818808
Language-time shock,1.0084651508976412
Language-time shock,1.0444475909358304
Language-time shock,1.0242813636744172
Language-time shock,1.0371151571961352
Language-time shock,1.0088921834726285
Language-time shock,1.0254024467812901
Language-time shock,1.0009146377477511
Language-time shock,0.9917811663312158
Language-time shock,0.9646494438433058
Language-time shock,1.014040372469338
Language-time shock,0.9811157868320861
Language-time shock,0.9868306073245655
Language-time shock,1.0169890440405824
Language-time shock,0.9710059840761773
Language-time shock,0.9900145552375512
Language-time shock,1.0626413215103985
Language-time shock,1.0168822759021456
Language-time shock,1.0058790713822092
Language-time shock,0.9672538663097253
Language-time shock,1.056518905803673
Language-time shock,1.0065587344443152
Language-time shock,0.9768976922551762
Language-time shock,1.0431512262281306
Language-time shock,1.0145707028685405
Language-time shock,1.0366332925212343
Language-time shock,1.0058536038376658
Language-time shock,1.069203026870706
Language-time shock,1.0691090801230763
Language-time shock,0.9953851053110546
Language-time shock,0.9875434035079149
Language-time shock,1.0511708747835644
Language-time shock,1.0158724492855944
Language-time shock,1.0367390397992016
Language-time shock,1.0370871790133656
Language-time shock,1.051394557131748
Language-time shock,1.0118977257846562
Language-time shock,0.988776238707366
Language-time shock,1.002239286557644
Language-time shock,1.0052116376141726
Language-time shock,1.0256367244296145
Language-time shock,0.962520958951433
Language-time shock,0.9996670227487775
Language-time shock,1.0418913837523065
Language-time shock,1.0519320157635388
Language-time shock,1.0035504242942435
Language-time shock,1.050468230128569
Language-time shock,1.0338156232223819
Language-time shock,1.0567640565968754
Language-time shock,1.014639664982738
Language-time shock,1.0269574966303796
Language-time shock,0.9992248333864275
Language-time shock,1.0281248581666471
Language-time shock,0.9991700015509928
Language-time shock,1.0080150546165552
Language-time shock,1.0171920396679701
Language-time shock,1.0001484912442362
Language-time shock,1.0211717292553173
Language-time shock,1.0113078116905636
Language-time shock,1.0492095613246972
Language-time shock,1.0352991269097842
Language-time shock,1.0374433798352363
Language-time shock,1.034131376808724
Language-time shock,1.0160533889810544
Language-time shock,1.0375119411575542
Language-time shock,1.0333818937307007
Language-time shock,1.046269476940628
Language-time shock,1.00621250857574
Language-time shock,1.0600009940121882
Language-time shock,1.020045238090855
Language-time shock,0.9850855973038837
Language-time shock,1.0251455888113725
Language-time shock,1.0255920824034044
Language-time shock,1.0431864886460898
Language-time shock,1.0408096650796108
Language-time shock,1.0032404964846493
Language-time shock,1.000885892912157
Language-time shock,1.0267587654002606
Language-time shock,1.0234883332279083
Language-time shock,1.0145847102593217
Language-time shock,1.0373050317712307
Language-time shock,1.016373537753196
Language-time shock,1.03067461812017
Language-time shock,1.0057757998333041
Language-time shock,1.0063507699904106
Language-time shock,1.0118739740534122
Language-time shock,1.0369027083488478
Language-time shock,0.9437996802171733
Language-time shock,1.044394209976705
Language-time shock,1.0219078595529687
Language-time shock,1.0153438058164486
Language-time shock,0.9959855241830724
Language-time shock,1.047894035906671
Language-time shock,1.0294055891229847
Language-time shock,1.0360298670508772
Language-time shock,1.007877686441286
Language-time shock,0.9269975722164353
Language-time shock,1.022332319557446
Language-time shock,1.0091259226148455
Language-time shock,1.0041861495341604
Language-time shock,1.0235440306090795
Language-time shock,1.0257512353495843
Language-time shock,1.0076646818152666
Language-time shock,1.0098965503798971
Language-time shock,1.0148348313756121
Language-time shock,1.0413358680759273
Language-time shock,0.9909167775309615
Language-time shock,1.0419188638998702
Language-time shock,1.059243031630062
Language-time shock,1.0142828152481433
Language-time shock,1.0363342210978015
Language-time shock,1.0258777110876327
Language-time shock,1.0193260899059682
Language-time shock,0.9799523656083711
Language-time shock,0.9909338684569511
Language-time shock,1.0154390281641321
Language-time shock,1.0356340220987685
Language-time shock,1.0186644951285246
Language-time shock,1.0301968089547415
Language-time shock,0.9875492077866483
Language-time shock,1.0386396964511118
Language-time shock,1.0385007714695342
Language-time shock,1.0142390273540265
Language-time shock,1.0642737149841202
Language-time shock,1.0241124606595307
Language-time shock,1.0166589602116978
Language-time shock,1.0497241964379236
Language-time shock,1.0077677217330465
Language-time shock,1.0502467795199082
Language-time shock,0.9904268937517732
Language-time shock,1.039885139233418
Language-time shock,1.0279548987915568
Language-time shock,1.0169526665619784
Language-time shock,1.04709143147893
Language-time shock,1.0308378961411693
Language-time shock,0.9773051826222778
Language-time shock,1.0111787600718052
Language-time shock,1.0252268735754462
Language-time shock,1.0063207486632364
Language-time shock,0.9959084661022642
Language-time shock,1.049347485896663
Language-time shock,1.0295236789171365
Language-time shock,1.018821418519723
Language-time shock,1.0157440502183177
Language-time shock,0.9792698107904588
Language-time shock,0.9448578551849889
Language-time shock,0.9926459118137483
Language-time shock,1.0465707805985913
Language-time shock,1.0162614148777727
Language-time shock,1.038338417626257
Language-time shock,1.0829224306600822
Language-time shock,0.9974947436106686
Language-time shock,1.0653473246325267
Language-time shock,1.0186652446515465
Language-time shock,1.0254437967613936
Language-time shock,1.0085280800620733
Language-time shock,1.0508667726789822
Language-time shock,1.0299396038368809
Language-time shock,1.0096647255223146
Language-time shock,1.0530062749414415
Language-time shock,1.085668338904719
Language-time shock,0.9970062741420455
Language-time shock,1.010831554446734
Language-time shock,0.9987585067699689
Language-time shock,1.0255047534889936
Language-time shock,0.9975541675307602
Country-language absorption,1.1326917789509594
Country-language absorption,1.1284695298221636
Country-language absorption,1.0675453320614723
Country-language absorption,1.1024175105945155
Country-language absorption,1.1010837568100098
Country-language absorption,1.1035211838024208
Country-language absorption,1.1127586342527285
Country-language absorption,1.1232809364565541
Country-language absorption,1.0886121533875968
Country-language absorption,1.0987105719328305
Country-language absorption,1.111436144965494
Country-language absorption,1.1120374574147869
Country-language absorption,1.1241800227306888
Country-language absorption,1.1386956535114459
Country-language absorption,1.1256666828348922
Country-language absorption,1.1413803282117576
Country-language absorption,1.1386935687960538
Country-language absorption,1.107084488739233
Country-language absorption,1.1395810458577427
Country-language absorption,1.1443663333608078
Country-language absorption,1.0723597335552224
Country-language absorption,1.0636060419626556
Country-language absorption,1.1597011728688882
Country-language absorption,1.1406641644029576
Country-language absorption,1.1395695453361099
Country-language absorption,1.126142933674074
Country-language absorption,1.1363695880812
Country-language absorption,1.0914377419409893
Country-language absorption,1.1263168788660627
Country-language absorption,1.1038098739416715
Country-language absorption,1.1190093689813478
Country-language absorption,1.0782232605754754
Country-language absorption,1.0763759339564867
Country-language absorption,1.1754978602632353
Country-language absorption,1.1006988966675892
Country-language absorption,1.0874747134741392
Country-language absorption,1.0744790289325779
Country-language absorption,1.1550690747392904
Country-language absorption,1.1115537971094542
Country-language absorption,1.085821390919961
Country-language absorption,1.0972909530534656
Country-language absorption,1.1286609940441275
Country-language absorption,1.1175506206903343
Country-language absorption,1.1370740760926963
Country-language absorption,1.1326151478669573
Country-language absorption,1.167326928905901
Country-language absorption,1.1019516841599297
Country-language absorption,1.1642948509535156
Country-language absorption,1.142457978995272
Country-language absorption,1.103003387178074
Country-language absorption,1.1182890745226444
Country-language absorption,1.1049026181253603
Country-language absorption,1.060746047280428
Country-language absorption,1.152340652434964
Country-language absorption,1.1441243562064587
Country-language absorption,1.1401535844566486
Country-language absorption,1.1165569437782403
Country-language absorption,1.1627701538630313
Country-language absorption,1.0946905179075401
Country-language absorption,1.103874474357977
Country-language absorption,1.0812882502560242
Country-language absorption,1.1358627848223637
Country-language absorption,1.134452904277972
Country-language absorption,1.1198045416823614
Country-language absorption,1.0784140341819772
Country-language absorption,1.1092583304611625
Country-language absorption,1.1201722092654185
Country-language absorption,1.1538410106503534
Country-language absorption,1.1658561022358527
Country-language absorption,1.1666550284139885
Country-language absorption,1.1586050838497242
Country-language absorption,1.1591771944416003
Country-language absorption,1.1501783320841916
Country-language absorption,1.1223715565757926
Country-language absorption,1.1083779876165152
Country-language absorption,1.1365038664924285
Country-language absorption,1.1198742921151639
Country-language absorption,1.1178128439105102
Country-language absorption,1.0674874427690266
Country-language absorption,1.10186389375197
Country-language absorption,1.100080797696382
Country-language absorption,1.0580165134288024
Country-language absorption,1.101028861474373
Country-language absorption,1.1392926112928237
Country-language absorption,1.1184656034112042
Country-language absorption,1.134481133358305
Country-language absorption,1.0765556014609414
Country-language absorption,1.1471152705534922
Country-language absorption,1.0571519547050077
Country-language absorption,1.0979864829092165
Country-language absorption,1.0997212222930788
Country-language absorption,1.118444579020197
Country-language absorption,1.1171567177797457
Country-language absorption,1.0592657442795554
Country-language absorption,1.0883485241094912
Country-language absorption,1.1003477110590527
Country-language absorption,1.1126106977332533
Country-language absorption,1.1194114219205573
Country-language absorption,1.1395741611257155
Country-language absorption,1.1236806492153006
Country-language absorption,1.0862758331760127
Country-language absorption,1.149588910320282
Country-language absorption,1.1290175721663527
Country-language absorption,1.1159027742257812
Country-language absorption,1.1029416502187768
Country-language absorption,1.1103435926810605
Country-language absorption,1.1219127044261872
Country-language absorption,1.1355659439476522
Country-language absorption,1.1134545985513062
Country-language absorption,1.0616088182526702
Country-language absorption,1.153748216441531
Country-language absorption,1.1262689216304733
Country-language absorption,1.1508462186055994
Country-language absorption,1.1266487164142513
Country-language absorption,1.1120794176595061
Country-language absorption,1.1393409984289513
Country-language absorption,1.1173341324930477
Country-language absorption,1.1340563868875342
Country-language absorption,1.1154421338794502
Country-language absorption,1.116777975650181
Country-language absorption,1.1355441749778863
Country-language absorption,1.1029339559760605
Country-language absorption,1.1057666581602181
Country-language absorption,1.10837032606716
Country-language absorption,1.1685272976629268
Country-language absorption,1.1473297137650311
Country-language absorption,1.11009801338798
Country-language absorption,1.1289641823071195
Country-language absorption,1.0942586305020594
Country-language absorption,1.1281577267075873
Country-language absorption,1.0907912729884295
Country-language absorption,1.089972715717182
Country-language absorption,1.078986610143579
Country-language absorption,1.132063744396778
Country-language absorption,1.1778358127486672
Country-language absorption,1.1262109984384259
Country-language absorption,1.1164915683921035
Country-language absorption,1.095084343934635
Country-language absorption,1.1389681372157936
Country-language absorption,1.1080917427263048
Country-language absorption,1.0899277157398153
Country-language absorption,1.0956024441572827
Country-language absorption,1.1489285034524137
Country-language absorption,1.1286238788962524
Country-language absorption,1.0867914394434668
Country-language absorption,1.1405763577864485
Country-language absorption,1.147065528590969
Country-language absorption,1.1130373186536697
Country-language absorption,1.1176024563645748
Country-language absorption,1.126457195963951
Country-language absorption,1.174425121267455
Country-language absorption,1.1173387469127383
Country-language absorption,1.107714599722578
Country-language absorption,1.1010906477097033
Country-language absorption,1.1275077333936814
Country-language absorption,1.1364120290524165
Country-language absorption,1.1412098493659015
Country-language absorption,1.117686353833802
Country-language absorption,1.145598121040457
Country-language absorption,1.1114505283433356
Country-language absorption,1.1011450599736394
Country-language absorption,1.124054854978958
